id	company_comments	company_name	dr_company_comments	financial_year_end	headquarters	is_active	is_forecast	company_type_id	reporting_currency_id
831	NULL	Amira Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
833	NULL	Serum Institute of India	NULL	12	USA	TRUE	FALSE	2	6
834	NULL	"University of California, San Diego"	NULL	12	USA	TRUE	FALSE	2	6
835	NULL	PregLem	NULL	12	USA	TRUE	FALSE	2	6
836	NULL	Astron Research	NULL	12	USA	TRUE	FALSE	2	6
837		Bavarian Nordic		12	Europe	TRUE	FALSE	3	1
838		Inspiration Biopharmaceuticals		12	USA	TRUE	FALSE	NULL	6
839		Reata Pharmaceuticals		12	USA	TRUE	FALSE	2	6
840		Apotex		12	ROW	TRUE	FALSE	3	8
841	NULL	Invida	NULL	12	USA	TRUE	FALSE	2	6
842	NULL	Rhythm Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
843	NULL	STADA Arzneimittel	NULL	12	USA	TRUE	FALSE	2	6
844	NULL	Autifony Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
845	NULL	Norgine	NULL	12	USA	TRUE	FALSE	2	6
846	NULL	C&O Pharmaceutical Technology	NULL	12	USA	TRUE	FALSE	2	6
848	NULL	bioMerieux	NULL	12	USA	TRUE	FALSE	2	6
849	NULL	GTx	NULL	12	USA	TRUE	FALSE	2	6
850	NULL	Lupin	NULL	12	USA	TRUE	FALSE	2	6
851	NULL	Nordic Group	NULL	12	USA	TRUE	FALSE	2	6
852	NULL	Universal Medicare	NULL	12	USA	TRUE	FALSE	2	6
853	NULL	Biomedical Advanced Research and Development Authority	NULL	12	USA	TRUE	FALSE	2	6
854	NULL	F-star	NULL	12	USA	TRUE	FALSE	2	6
858	NULL	CureTech	NULL	12	USA	TRUE	FALSE	2	6
859	NULL	BGI	NULL	12	USA	TRUE	FALSE	2	6
860	NULL	Jilin Guoyuan Animal Health	NULL	12	USA	TRUE	FALSE	2	6
861	NULL	Cystic Fibrosis Foundation Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
862		Talon Therapeutics		12	USA	TRUE	FALSE	3	6
863		Yaupon Therapeutics		12	USA	TRUE	FALSE	3	6
864	NULL	Kai Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
865	NULL	McLaren Group	NULL	12	USA	TRUE	FALSE	2	6
866	NULL	Peptimmune	NULL	12	USA	TRUE	FALSE	2	6
868	NULL	Photocure	NULL	12	USA	TRUE	FALSE	2	6
869		Grupo Ferrer		12	"Barcelona, Spain"	TRUE	FALSE	3	2
870		Anadys Pharmaceuticals		12	USA	TRUE	FALSE	2	6
872		Newron		12	"Milan, Italy"	TRUE	FALSE	2	2
873		ARIAD Pharmaceuticals		12	USA	TRUE	FALSE	3	6
874	NULL	SFJ Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
876	NULL	Alaven	NULL	12	USA	TRUE	FALSE	2	6
877	NULL	Moberg Derma	NULL	12	USA	TRUE	FALSE	2	6
878	NULL	Antula	NULL	12	USA	TRUE	FALSE	2	6
879	NULL	BioPhausia	NULL	12	USA	TRUE	FALSE	2	6
880	NULL	Adeona Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
881	NULL	Cocrystal Discovery	NULL	12	USA	TRUE	FALSE	2	6
882	NULL	Saladax Biomedical	NULL	12	USA	TRUE	FALSE	2	6
883	NULL	Ambrx	NULL	12	USA	TRUE	FALSE	2	6
884	NULL	SterilMed	NULL	12	USA	TRUE	FALSE	2	6
885	NULL	GlycoMimetics	NULL	12	USA	TRUE	FALSE	2	6
886	NULL	Syntaxin	NULL	12	USA	TRUE	FALSE	2	6
887		CorMedix		12	USA	TRUE	FALSE	3	6
888		Galenica		12	Europe	TRUE	FALSE	3	5
889		LG Life Sciences		12	"Seoul, South Korea"	TRUE	FALSE	3	11
890	NULL	Institut de cancerologie Gustave Roussy 	NULL	12	USA	TRUE	FALSE	2	6
891	NULL	Toray	NULL	12	USA	TRUE	FALSE	2	6
892	NULL	Johns Hopkins University	NULL	12	USA	TRUE	FALSE	2	6
893		ImmuPharma		12	Europe	TRUE	FALSE	2	4
894		Biothera		12	USA	TRUE	FALSE	2	6
895		Avanir Pharmaceuticals		9	USA	TRUE	FALSE	3	6
896		Intarcia Therapeutics		12	"California, U.S"	TRUE	FALSE	NULL	6
897		ACT Biotech		12	USA	TRUE	FALSE	2	6
898		Syndax Pharmaceuticals		12	USA	TRUE	FALSE	3	6
899	NULL	Britannia Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
900	NULL	AgonOx	NULL	12	USA	TRUE	FALSE	2	6
901	NULL	Aslan Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
902	NULL	Brazilian Ministry of Health	NULL	12	USA	TRUE	FALSE	2	6
903	NULL	Katholieke Universiteit Leuven	NULL	12	USA	TRUE	FALSE	2	6
904	NULL	CureVac	NULL	12	USA	TRUE	FALSE	2	6
905	NULL	deCODE genetics	NULL	12	USA	TRUE	FALSE	2	6
906	NULL	Lectus Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
907	NULL	Humana	NULL	12	USA	TRUE	FALSE	2	6
908	NULL	Lilly MDR-TB Partnership	NULL	12	USA	TRUE	FALSE	2	6
909	NULL	iNova	NULL	12	USA	TRUE	FALSE	2	6
910	NULL	Excaliard Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
911	NULL	Fujifilm	NULL	12	USA	TRUE	FALSE	2	6
912	NULL	RIKEN	NULL	12	USA	TRUE	FALSE	2	6
913	NULL	Afrexa Life Sciences	NULL	12	USA	TRUE	FALSE	2	6
914	NULL	Sanitas Group	NULL	12	USA	TRUE	FALSE	2	6
915	NULL	PharmaSwiss	NULL	12	USA	TRUE	FALSE	2	6
916	NULL	Parexel	NULL	12	USA	TRUE	FALSE	2	6
917	NULL	Combine	NULL	12	USA	TRUE	FALSE	2	6
918	NULL	Cambridge University	NULL	12	USA	TRUE	FALSE	2	6
919		Nektar Therapeutics		12	USA	TRUE	FALSE	3	6
920		Tesaro		12	USA	TRUE	FALSE	3	6
921		Symphogen		12	Europe	TRUE	FALSE	2	1
922		SuppreMol		12	Europe	TRUE	FALSE	2	2
923		Ablynx		12	Europe	TRUE	FALSE	2	2
924		Relypsa		12	USA	TRUE	FALSE	3	6
925		Hanmi Pharmaceutical		12	"Seoul, South Korea"	TRUE	FALSE	3	11
926		Helsinn Therapeutics		12	Switzerland	TRUE	FALSE	NULL	5
927		Versartis		12	"California, U.S.A"	TRUE	FALSE	2	6
928		LYSOGENE		12	"Paris, France"	TRUE	FALSE	2	2
929		AesRx		12	USA	TRUE	FALSE	3	6
930		Synageva BioPharma		12	"Massachusetts, U.S.A"	TRUE	FALSE	2	6
931		Zymenex		12	Denmark	TRUE	FALSE	2	1
932		Radius Health		12	"Massachusetts, U.S.A"	TRUE	FALSE	2	6
933		Sanos Bioscience		12	Denmark	TRUE	FALSE	2	1
934		QLT		12	Canada	TRUE	FALSE	2	6
935	NULL	Spirogen	NULL	12	USA	TRUE	FALSE	2	6
936	NULL	Omega Pharma	NULL	12	USA	TRUE	FALSE	2	6
937	NULL	Samsung	NULL	12	USA	TRUE	FALSE	2	6
939	NULL	Guangdong BeiKang Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
940	NULL	Prosensa	NULL	12	USA	TRUE	FALSE	2	6
941		YM BioSciences		6	Canada	TRUE	FALSE	3	8
942		Telik		12	USA	TRUE	FALSE	3	6
943		Pharmacyclics		12	USA	TRUE	FALSE	3	6
944		Celator Pharmaceuticals		12	USA	TRUE	FALSE	3	6
945		Chroma Therapeutics		12	Europe	TRUE	FALSE	3	4
951	NULL	Knopp Neurosciences	NULL	12	USA	TRUE	FALSE	2	6
952	NULL	AGI Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
954	NULL	NexMed	NULL	12	USA	TRUE	FALSE	2	6
955	NULL	Amplimmune	NULL	12	USA	TRUE	FALSE	2	6
956	NULL	Response Genetics	NULL	12	USA	TRUE	FALSE	2	6
957	NULL	Proteologics	NULL	12	USA	TRUE	FALSE	2	6
958	NULL	SuperGen	NULL	12	USA	TRUE	FALSE	2	6
959	NULL	iScience Interventional	NULL	12	USA	TRUE	FALSE	2	6
960	NULL	Life Technologies	NULL	12	USA	TRUE	FALSE	2	6
961	NULL	HealthCore	NULL	12	USA	TRUE	FALSE	2	6
962		Trius Therapeutics		12	"San Diego, CA"	TRUE	FALSE	2	6
963		Puma Biotechnology		12	USA	TRUE	FALSE	2	6
964		Paratek		12	"Boston, MA"	TRUE	FALSE	2	6
965		Tioga		12	USA	TRUE	FALSE	3	6
966		Alchemia		12	ROW	TRUE	FALSE	2	12
967	NULL	Antisense Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
968	NULL	Codexis	NULL	12	USA	TRUE	FALSE	2	6
969	NULL	Andrx	NULL	12	USA	TRUE	FALSE	2	6
970	NULL	Proneuron Biotechnologies	NULL	12	USA	TRUE	FALSE	2	6
971	NULL	Promega	NULL	12	USA	TRUE	FALSE	2	6
972	NULL	Entelos	NULL	12	USA	TRUE	FALSE	2	6
973	NULL	GeneData	NULL	12	USA	TRUE	FALSE	2	6
974	NULL	Alembic	NULL	12	USA	TRUE	FALSE	2	6
975	NULL	Adams Respiratory Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
976	NULL	ChemBridge	NULL	12	USA	TRUE	FALSE	2	6
977	NULL	ImClone Systems	NULL	12	USA	TRUE	FALSE	2	6
978	NULL	Orphan Medical	NULL	12	USA	TRUE	FALSE	2	6
979	NULL	Axiom Biotechnologies	NULL	12	USA	TRUE	FALSE	2	6
980	NULL	AmorePacific	NULL	12	USA	TRUE	FALSE	2	6
981	NULL	Curasan	NULL	12	USA	TRUE	FALSE	2	6
982	NULL	Blansett Pharm	NULL	12	USA	TRUE	FALSE	2	6
983	NULL	Ranbaxy	NULL	12	USA	TRUE	FALSE	2	6
984	NULL	Fosamprenavir Royalty	NULL	12	USA	TRUE	FALSE	2	6
985	NULL	Caprion	NULL	12	USA	TRUE	FALSE	2	6
986	NULL	Avalon Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
987	NULL	Discovery Partners	NULL	12	USA	TRUE	FALSE	2	6
988	NULL	Oregon Health & Science University	NULL	12	USA	TRUE	FALSE	2	6
989	NULL	Immusol	NULL	12	USA	TRUE	FALSE	2	6
990	NULL	Accelrys	NULL	12	USA	TRUE	FALSE	2	6
991	NULL	Amersham Pharmacia Biotech	NULL	12	USA	TRUE	FALSE	2	6
992	NULL	Phytopharm	NULL	12	USA	TRUE	FALSE	2	6
993	NULL	Consensus Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
994	NULL	Deltagen	NULL	12	USA	TRUE	FALSE	2	6
995	NULL	GeneraMedix	NULL	12	USA	TRUE	FALSE	2	6
996	NULL	Zeria Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
997	NULL	OMJ Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
998	NULL	Trylon	NULL	12	USA	TRUE	FALSE	2	6
999	NULL	US academic research groups	NULL	12	USA	TRUE	FALSE	2	6
1000	NULL	Genomic Research Consortium	NULL	12	USA	TRUE	FALSE	2	6
1001	NULL	MerLion Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1002	NULL	Hitachi	NULL	12	USA	TRUE	FALSE	2	6
1003	NULL	Axcan	NULL	12	USA	TRUE	FALSE	2	6
1004	NULL	Biovitrum	NULL	12	USA	TRUE	FALSE	2	6
1005	NULL	Domantis	NULL	12	USA	TRUE	FALSE	2	6
1006	NULL	SC4SM	NULL	12	USA	TRUE	FALSE	2	6
1007	NULL	Verus Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1008	NULL	PreMD	NULL	12	USA	TRUE	FALSE	2	6
1009	NULL	AtheroGenics	NULL	12	USA	TRUE	FALSE	2	6
1010	NULL	Palatin Technologies	NULL	12	USA	TRUE	FALSE	2	6
1011	NULL	Argenta Discovery	NULL	12	USA	TRUE	FALSE	2	6
1012	NULL	POZEN	NULL	12	USA	TRUE	FALSE	2	6
1013	NULL	Molecular Partners	NULL	12	USA	TRUE	FALSE	2	6
1014	NULL	Scil Proteins	NULL	12	USA	TRUE	FALSE	2	6
1015	NULL	Protherics	NULL	12	USA	TRUE	FALSE	2	6
1016	NULL	Virologic	NULL	12	USA	TRUE	FALSE	2	6
1017	NULL	Cambridge Antibody Technology	NULL	12	USA	TRUE	FALSE	2	6
1018	NULL	Norak	NULL	12	USA	TRUE	FALSE	2	6
1019	NULL	Inyx	NULL	12	USA	TRUE	FALSE	2	6
1020	NULL	Iconix	NULL	12	USA	TRUE	FALSE	2	6
1021	NULL	Isogenica	NULL	12	USA	TRUE	FALSE	2	6
1022	NULL	Cobra Biomanufacturing	NULL	12	USA	TRUE	FALSE	2	6
1023	NULL	Cytomyx	NULL	12	USA	TRUE	FALSE	2	6
1024	NULL	NeoGenesis	NULL	12	USA	TRUE	FALSE	2	6
1025	NULL	Beyond Genomics	NULL	12	USA	TRUE	FALSE	2	6
1026	NULL	Cyprotex	NULL	12	USA	TRUE	FALSE	2	6
1027	NULL	ComGenex	NULL	12	USA	TRUE	FALSE	2	6
1028	NULL	Epigenomics	NULL	12	USA	TRUE	FALSE	2	6
1029	NULL	InnaPhase	NULL	12	USA	TRUE	FALSE	2	6
1030	NULL	Abgenix	NULL	12	USA	TRUE	FALSE	2	6
1031	NULL	OraSure	NULL	12	USA	TRUE	FALSE	2	6
1032	NULL	BioVisioN	NULL	12	USA	TRUE	FALSE	2	6
1033	NULL	Genaissance Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1034	NULL	Caprion Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1035	NULL	Pharmacopeia	NULL	12	USA	TRUE	FALSE	2	6
1036	NULL	Morphochem	NULL	12	USA	TRUE	FALSE	2	6
1037	NULL	Lion Bioscience	NULL	12	USA	TRUE	FALSE	2	6
1038	NULL	"Griffith University, Australia"	NULL	12	USA	TRUE	FALSE	2	6
1039	NULL	First Horizon	NULL	12	USA	TRUE	FALSE	2	6
1040	NULL	Pharmagene Laboratories	NULL	12	USA	TRUE	FALSE	2	6
1041	NULL	ChromaVision	NULL	12	USA	TRUE	FALSE	2	6
1042	NULL	Genaissance Pharma	NULL	12	USA	TRUE	FALSE	2	6
1043	NULL	Tripos	NULL	12	USA	TRUE	FALSE	2	6
1044	NULL	Lynx Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1045	NULL	Xenogen	NULL	12	USA	TRUE	FALSE	2	6
1046	NULL	MediChem	NULL	12	USA	TRUE	FALSE	2	6
1047	NULL	Hayashibara Biochemical Laboratories	NULL	12	USA	TRUE	FALSE	2	6
1048	NULL	US Government	NULL	12	USA	TRUE	FALSE	2	6
1049	NULL	Targesome	NULL	12	USA	TRUE	FALSE	2	6
1050	NULL	Dow AgroSciences	NULL	12	USA	TRUE	FALSE	2	6
1051	NULL	Micromet	NULL	12	USA	TRUE	FALSE	2	6
1052	NULL	Algeta	NULL	12	USA	TRUE	FALSE	2	6
1053	NULL	SkinMedica	NULL	12	USA	TRUE	FALSE	2	6
1055	NULL	Nuvelo	NULL	12	USA	TRUE	FALSE	2	6
1056	NULL	Santo Holding	NULL	12	USA	TRUE	FALSE	2	6
1057	NULL	KeyNeurotek	NULL	12	USA	TRUE	FALSE	2	6
1058	NULL	Asklepios Biopharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1059	NULL	Libbs	NULL	12	USA	TRUE	FALSE	2	6
1060	NULL	Zilip Pharma	NULL	12	USA	TRUE	FALSE	2	6
1061	NULL	Aerovance	NULL	12	USA	TRUE	FALSE	2	6
1062	NULL	Lipomics Technologies	NULL	12	USA	TRUE	FALSE	2	6
1063	NULL	Cenix Bioscience	NULL	12	USA	TRUE	FALSE	2	6
1064	NULL	Artemis Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1065	NULL	Molecular Connections	NULL	12	USA	TRUE	FALSE	2	6
1066	NULL	Jerini Peptide Technologies	NULL	12	USA	TRUE	FALSE	2	6
1067	NULL	PPD Discovery 	NULL	12	USA	TRUE	FALSE	2	6
1068	NULL	Axxam SRL	NULL	12	USA	TRUE	FALSE	2	6
1069	NULL	CuraGen	NULL	12	USA	TRUE	FALSE	2	6
1070	NULL	Kinaxo	NULL	12	USA	TRUE	FALSE	2	6
1071	NULL	GeneGo	NULL	12	USA	TRUE	FALSE	2	6
1072	NULL	ChemDiv	NULL	12	USA	TRUE	FALSE	2	6
1073	NULL	Vaccinex	NULL	12	USA	TRUE	FALSE	2	6
1074	NULL	Siemens	NULL	12	USA	TRUE	FALSE	2	6
1075	NULL	Philips	NULL	12	USA	TRUE	FALSE	2	6
1076	NULL	Sonus	NULL	12	USA	TRUE	FALSE	2	6
1077	NULL	Inpharmatica	NULL	12	USA	TRUE	FALSE	2	6
1078	NULL	Valentis	NULL	12	USA	TRUE	FALSE	2	6
1079	NULL	Genstruct	NULL	12	USA	TRUE	FALSE	2	6
1080	NULL	Praecis Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1081	NULL	Barr Laboratories	NULL	12	USA	TRUE	FALSE	2	6
1082	NULL	NeoStrata	NULL	12	USA	TRUE	FALSE	2	6
1083	NULL	Combinature Biopharm	NULL	12	USA	TRUE	FALSE	2	6
1084	NULL	IBC Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1085	NULL	CoTherix	NULL	12	USA	TRUE	FALSE	2	6
1086	NULL	Besins International	NULL	12	USA	TRUE	FALSE	2	6
1087	NULL	Neurosciences Victoria	NULL	12	USA	TRUE	FALSE	2	6
1088	NULL	Mologen	NULL	12	USA	TRUE	FALSE	2	6
1089	NULL	BioLeads	NULL	12	USA	TRUE	FALSE	2	6
1090	NULL	Enhance Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1091	NULL	NetGenics	NULL	12	USA	TRUE	FALSE	2	6
1092	NULL	Marnac	NULL	12	USA	TRUE	FALSE	2	6
1093	NULL	Orexo	NULL	12	USA	TRUE	FALSE	2	9
1094	NULL	Euroscreen	NULL	12	USA	TRUE	FALSE	2	6
1095	NULL	Proteros biostructures	NULL	12	USA	TRUE	FALSE	2	6
1096	NULL	Dalton Medicinal Chemistry Partners	NULL	12	USA	TRUE	FALSE	2	6
1097	NULL	Evotec	NULL	12	USA	TRUE	FALSE	2	6
1098	NULL	Laureate Pharma	NULL	12	USA	TRUE	FALSE	2	6
1099	NULL	Graffinity	NULL	12	USA	TRUE	FALSE	2	6
1100	NULL	Biota	NULL	12	USA	TRUE	FALSE	2	6
1101	NULL	Genoway	NULL	12	USA	TRUE	FALSE	2	6
1102	NULL	XstalBio	NULL	12	USA	TRUE	FALSE	2	6
1103	NULL	Novosom	NULL	12	USA	TRUE	FALSE	2	6
1104	NULL	Biolipox	NULL	12	USA	TRUE	FALSE	2	6
1105	NULL	Syntonix	NULL	12	USA	TRUE	FALSE	2	6
1106	NULL	AbGenomics	NULL	12	USA	TRUE	FALSE	2	6
1107	NULL	Sagres Discovery	NULL	12	USA	TRUE	FALSE	2	6
1108	NULL	Structural Genomix	NULL	12	USA	TRUE	FALSE	2	6
1109	NULL	Yamanouchi	NULL	12	USA	TRUE	FALSE	2	6
1110	NULL	Amedis Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1111	NULL	Chemical Diversity Labs	NULL	12	USA	TRUE	FALSE	2	6
1112	NULL	Structural Bioinformatics	NULL	12	USA	TRUE	FALSE	2	6
1113	NULL	ImmunoGen	NULL	12	USA	TRUE	FALSE	2	6
1114	NULL	Genetronics Biomedical	NULL	12	USA	TRUE	FALSE	2	6
1115	NULL	Message Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1116	NULL	GPC Biotech	NULL	12	USA	TRUE	FALSE	2	6
1117	NULL	Provasculon	NULL	12	USA	TRUE	FALSE	2	6
1118	NULL	Escoublac	NULL	12	USA	TRUE	FALSE	2	6
1119	NULL	Neurimmune Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1120	NULL	mondoBIOTECH	NULL	12	USA	TRUE	FALSE	2	6
1121	NULL	Amorfix Life Sciences	NULL	12	USA	TRUE	FALSE	2	6
1122	NULL	Protein Design Laboratories	NULL	12	USA	TRUE	FALSE	2	6
1123	NULL	Rincon Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1124	NULL	Sunesis	NULL	12	USA	TRUE	FALSE	2	6
1125	NULL	Syrrx	NULL	12	USA	TRUE	FALSE	2	6
1126	NULL	SurroMed	NULL	12	USA	TRUE	FALSE	2	6
1127	NULL	Corixa Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1128	NULL	Celltech	NULL	12	USA	TRUE	FALSE	2	6
1129	NULL	Therion Biologics	NULL	12	USA	TRUE	FALSE	2	6
1130	NULL	Quorex	NULL	12	USA	TRUE	FALSE	2	6
1131	NULL	NeoRx	NULL	12	USA	TRUE	FALSE	2	6
1132	NULL	Syncor	NULL	12	USA	TRUE	FALSE	2	6
1133	NULL	ExonHit	NULL	12	USA	TRUE	FALSE	2	6
1134	NULL	Gene Logic	NULL	12	USA	TRUE	FALSE	2	6
1135	NULL	GlycoFi	NULL	12	USA	TRUE	FALSE	2	6
1136	NULL	Idun Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1137	NULL	ICOS	NULL	12	USA	TRUE	FALSE	2	6
1138	NULL	Rentschler Biotechnologie	NULL	12	USA	TRUE	FALSE	2	6
1139	NULL	IDEC	NULL	12	USA	TRUE	FALSE	2	6
1140	NULL	Introgen Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1141	NULL	Pronova Biocare	NULL	12	USA	TRUE	FALSE	2	6
1142	NULL	Beartown Pharma	NULL	12	USA	TRUE	FALSE	2	6
1143	NULL	SGX Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1144	NULL	Ivy Animal Health	NULL	12	USA	TRUE	FALSE	2	6
1145	NULL	Hypnion	NULL	12	USA	TRUE	FALSE	2	6
1146	NULL	Cardinal Health	NULL	12	USA	TRUE	FALSE	2	6
1147	NULL	Applied Molecular Evolution	NULL	12	USA	TRUE	FALSE	2	6
1148	NULL	LifeHealth	NULL	12	USA	TRUE	FALSE	2	6
1149	NULL	Synaptic Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1150	NULL	Natus	NULL	12	USA	TRUE	FALSE	2	6
1151	NULL	Byk Gulden	NULL	12	USA	TRUE	FALSE	2	6
1152	NULL	NovaCardia	NULL	12	USA	TRUE	FALSE	2	6
1153	NULL	Sirna Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1154	NULL	Abmaxis	NULL	12	USA	TRUE	FALSE	2	6
1155	NULL	Banyu	NULL	12	USA	TRUE	FALSE	2	6
1156	NULL	Aton Pharma	NULL	12	USA	TRUE	FALSE	2	6
1157	NULL	Rosetta Inpharmatics	NULL	12	USA	TRUE	FALSE	2	6
1158	NULL	Ibis Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1159	NULL	Survac	NULL	12	USA	TRUE	FALSE	2	6
1160	NULL	NM Pharma	NULL	12	USA	TRUE	FALSE	2	6
1161	NULL	Peter Black Direct Marketing (PBDM)	NULL	12	USA	TRUE	FALSE	2	6
1162	NULL	ProteoPlex	NULL	12	USA	TRUE	FALSE	2	6
1163	NULL	Autogen	NULL	12	USA	TRUE	FALSE	2	6
1164	NULL	Sol-Gel Technologies	NULL	12	USA	TRUE	FALSE	2	6
1165	NULL	Genset	NULL	12	USA	TRUE	FALSE	2	6
1166	NULL	Choseido	NULL	12	USA	TRUE	FALSE	2	6
1167	NULL	Green Cross Guangzhou Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1168	NULL	Welfide	NULL	12	USA	TRUE	FALSE	2	6
1169	NULL	Clinique Laboratories	NULL	12	USA	TRUE	FALSE	2	6
1170	NULL	Esprit Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1171	NULL	Tanabe	NULL	12	USA	TRUE	FALSE	2	6
1172	NULL	EndoArt	NULL	12	USA	TRUE	FALSE	2	6
1173	NULL	Groupe Corneal Laboratoires	NULL	12	USA	TRUE	FALSE	2	6
1174	NULL	Speedel	NULL	12	USA	TRUE	FALSE	2	6
1175	NULL	Protez Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1176	NULL	Inamed	NULL	12	USA	TRUE	FALSE	2	6
1177	NULL	Massachusetts Institute of Technology	NULL	12	USA	TRUE	FALSE	2	6
1178	NULL	Thommen Medical	NULL	12	USA	TRUE	FALSE	2	6
1179	NULL	NeuTec Pharma	NULL	12	USA	TRUE	FALSE	2	6
1181	NULL	Sabex	NULL	12	USA	TRUE	FALSE	2	6
1182	NULL	Indenix	NULL	12	USA	TRUE	FALSE	2	6
1183	NULL	Bardeen Sciences	NULL	12	USA	TRUE	FALSE	2	6
1184	NULL	Lek Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1185	NULL	Hazal Finance	NULL	12	USA	TRUE	FALSE	2	6
1186	NULL	South African Adcock Ingram	NULL	12	USA	TRUE	FALSE	2	6
1187	NULL	Rite Aid Corporation	NULL	12	USA	TRUE	FALSE	2	6
1188	NULL	Biobras	NULL	12	USA	TRUE	FALSE	2	6
1189	NULL	Kos Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1190	NULL	Pharmafarm	NULL	12	USA	TRUE	FALSE	2	6
1191	NULL	Ruby de Tacos	NULL	12	USA	TRUE	FALSE	2	6
1192	NULL	ECKART group	NULL	12	USA	TRUE	FALSE	2	6
1193	NULL	CovX	NULL	12	USA	TRUE	FALSE	2	6
1194	NULL	Coley Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1195	NULL	BioRexis Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1196	NULL	PowderMed	NULL	12	USA	TRUE	FALSE	2	6
1197	NULL	Rinat Neuroscience	NULL	12	USA	TRUE	FALSE	2	6
1198	NULL	Bioren	NULL	12	USA	TRUE	FALSE	2	6
1199	NULL	Vicuron	NULL	12	USA	TRUE	FALSE	2	6
1200	NULL	Angiosyn	NULL	12	USA	TRUE	FALSE	2	6
1201	NULL	Xcelovair	NULL	12	USA	TRUE	FALSE	2	6
1202	NULL	Esperion Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1203	NULL	Guidant	NULL	12	USA	TRUE	FALSE	2	6
1204	NULL	Haptogen	NULL	12	USA	TRUE	FALSE	2	6
1205	NULL	American Home Products	NULL	12	USA	TRUE	FALSE	2	6
1206	NULL	Yeni Ilac	NULL	12	USA	TRUE	FALSE	2	6
1207	NULL	Orphan Europe	NULL	12	USA	TRUE	FALSE	2	6
1208	NULL	Grupo Jaba	NULL	12	USA	TRUE	FALSE	2	6
1209	NULL	Merckle	NULL	12	USA	TRUE	FALSE	2	6
1210	NULL	Memory Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1211	NULL	Arius Research	NULL	12	USA	TRUE	FALSE	2	6
1212	NULL	Mirus Bio	NULL	12	USA	TRUE	FALSE	2	6
1213	NULL	Piramed	NULL	12	USA	TRUE	FALSE	2	6
1214	NULL	RNAi Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1215	NULL	Ventana Medical Systems	NULL	12	USA	TRUE	FALSE	2	6
1216	NULL	NimbleGen	NULL	12	USA	TRUE	FALSE	2	6
1217	NULL	BioVeris	NULL	12	USA	TRUE	FALSE	2	6
1218	NULL	Therapeutic Human Polyclonals	NULL	12	USA	TRUE	FALSE	2	6
1219	NULL	GlycArt	NULL	12	USA	TRUE	FALSE	2	6
