product_id,company_id,company_name,company_type_name,drug_id,brand_name,molecule,technology,phase_name,business_development_status,launch_yr_us,launch_yr_row,generic_entry_us,generic_entry_row,drug_class_id,drug_class_name,drug_group_id,drug_group_name,therapy_area_id,therapy_area_name,reporting_currency_id,region_name,company_revenue_type,Previous5,Previous4,Previous3,Previous2,Previous1,current,Forecast1,Forecast2,Forecast3,Forecast4,Forecast5,Forecast6,7_yr_cagr,drug_profile_id,indication,extract_date
1863,68,Novo Nordisk,Regional & Specialty Pharma,1556,Victoza,liraglutide,Synthetic Peptide,Launched,Licensed (Development),Jan-10,Jul-09,Jul-22,Jul-17,142,GLP-1 Analogs,22,Diabetes,8,Metabolism,1,Global,Sales,9.330098899,412.1364123,1118.073278,1639.618355,2071.523014,2353.254061,2564.516866,2713.216289,2823.055497,2816.799153,2815.076581,2706.581451,3.893929996,1257,Type II Diabetes,7/7/14 12:28
1863,68,Novo Nordisk,Regional & Specialty Pharma,1556,Victoza,liraglutide,Synthetic Peptide,Launched,Licensed (Development),Jan-10,Jul-09,Jul-22,Jul-17,142,GLP-1 Analogs,22,Diabetes,8,Metabolism,1,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,Type II Diabetes,7/7/14 12:28
1863,68,Novo Nordisk,Regional & Specialty Pharma,1556,Victoza,liraglutide,Synthetic Peptide,Launched,Licensed (Development),Jan-10,Jul-09,Jul-22,Jul-17,142,GLP-1 Analogs,22,Diabetes,8,Metabolism,1,ROW,Sales,9.330098899,165.95739,459.2853177,666.8287791,796.5204539,915.9023626,1008.350421,1075.819849,1131.294433,1139.263505,1147.72192,1111.225075,4.871589572,1257,Type II Diabetes,7/7/14 12:28
1863,68,Novo Nordisk,Regional & Specialty Pharma,1556,Victoza,liraglutide,Synthetic Peptide,Launched,Licensed (Development),Jan-10,Jul-09,Jul-22,Jul-17,142,GLP-1 Analogs,22,Diabetes,8,Metabolism,1,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,Type II Diabetes,7/7/14 12:28
1863,68,Novo Nordisk,Regional & Specialty Pharma,1556,Victoza,liraglutide,Synthetic Peptide,Launched,Licensed (Development),Jan-10,Jul-09,Jul-22,Jul-17,142,GLP-1 Analogs,22,Diabetes,8,Metabolism,1,US,Sales,0,246.1790223,658.7879608,972.7895757,1275.00256,1437.351699,1556.166445,1637.396439,1691.761064,1677.535648,1667.354661,1595.356376,3.253944416,1257,Type II Diabetes,7/7/14 12:28
1864,26,Celgene,Regional & Specialty Pharma,217,Vidaza,azacitidine,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-04,Jan-09,Oct-13,Dec-18,78,Anti-metabolites,51,Cytotoxics,3,Oncology,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,Myelodysplastic Syndrome,7/7/14 12:28
1864,26,Celgene,Regional & Specialty Pharma,217,Vidaza,azacitidine,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-04,Jan-09,Oct-13,Dec-18,78,Anti-metabolites,51,Cytotoxics,3,Oncology,6,Global,Sales,387,533.7,705.9,823,803,650.72275,681.0520062,707.4018055,734.08183,743.5563595,449.8655823,398.0791968,-9.538269435,1354,Myelodysplastic Syndrome,7/7/14 12:28
1864,26,Celgene,Regional & Specialty Pharma,217,Vidaza,azacitidine,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-04,Jan-09,Oct-13,Dec-18,78,Anti-metabolites,51,Cytotoxics,3,Oncology,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,Myelodysplastic Syndrome,7/7/14 12:28
1864,26,Celgene,Regional & Specialty Pharma,217,Vidaza,azacitidine,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-04,Jan-09,Oct-13,Dec-18,78,Anti-metabolites,51,Cytotoxics,3,Oncology,6,ROW,Sales,127,271.25,401.45,496,528,566.72275,623.0520062,670.2018055,713.52183,724.5563595,432.1135823,381.3255968,-4.542757969,1354,Myelodysplastic Syndrome,7/7/14 12:28
1864,26,Celgene,Regional & Specialty Pharma,217,Vidaza,azacitidine,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-04,Jan-09,Oct-13,Dec-18,78,Anti-metabolites,51,Cytotoxics,3,Oncology,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,Myelodysplastic Syndrome,7/7/14 12:28
1864,26,Celgene,Regional & Specialty Pharma,217,Vidaza,azacitidine,Small Molecule (Chemical),Launched,Corporate Acquisition,Jul-04,Jan-09,Oct-13,Dec-18,78,Anti-metabolites,51,Cytotoxics,3,Oncology,6,US,Sales,260,262.45,304.45,327,275,84,58,37.2,20.56,19,17.752,16.7536,-32.95032668,1354,Myelodysplastic Syndrome,7/7/14 12:28
1865,42,Forest,Regional & Specialty Pharma,3446,Viibryd,vilazodone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-11,,Jan-16,,127,Serotonergics,49,Depression,12,Central Nervous System,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,Depression,7/7/14 12:28
1865,42,Forest,Regional & Specialty Pharma,3446,Viibryd,vilazodone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-11,,Jan-16,,127,Serotonergics,49,Depression,12,Central Nervous System,6,Global,Sales,0,0,56.4,162.5,201,260,291.135,311.61875,327.3099375,337.4187969,344.3480648,349.1658295,8.208706466,1258,Depression,7/7/14 12:28
1865,42,Forest,Regional & Specialty Pharma,3446,Viibryd,vilazodone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-11,,Jan-16,,127,Serotonergics,49,Depression,12,Central Nervous System,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,Depression,7/7/14 12:28
1865,42,Forest,Regional & Specialty Pharma,3446,Viibryd,vilazodone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-11,,Jan-16,,127,Serotonergics,49,Depression,12,Central Nervous System,6,ROW,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,Depression,7/7/14 12:28
1865,42,Forest,Regional & Specialty Pharma,3446,Viibryd,vilazodone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-11,,Jan-16,,127,Serotonergics,49,Depression,12,Central Nervous System,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,Depression,7/7/14 12:28
1865,42,Forest,Regional & Specialty Pharma,3446,Viibryd,vilazodone,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-11,,Jan-16,,127,Serotonergics,49,Depression,12,Central Nervous System,6,US,Sales,0,0,56.4,162.5,201,260,291.135,311.61875,327.3099375,337.4187969,344.3480648,349.1658295,8.208706466,1258,Depression,7/7/14 12:28
1866,105,UCB,Regional & Specialty Pharma,247,Vimpat,lacosamide,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-09,Sep-08,Mar-22,Mar-22,9,Anti-convulsants,5,Epilepsy,12,Central Nervous System,2,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,Epilepsy,7/7/14 12:28
1866,105,UCB,Regional & Specialty Pharma,247,Vimpat,lacosamide,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-09,Sep-08,Mar-22,Mar-22,9,Anti-convulsants,5,Epilepsy,12,Central Nervous System,2,Global,Sales,63.91692652,176.1923897,303.1152742,429.2806229,545.8203574,641.7572494,729.3222399,803.7344207,869.8647934,928.1862644,979.2920911,1024.312434,9.409399545,1506,Epilepsy,7/7/14 12:28
1866,105,UCB,Regional & Specialty Pharma,247,Vimpat,lacosamide,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-09,Sep-08,Mar-22,Mar-22,9,Anti-convulsants,5,Epilepsy,12,Central Nervous System,2,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,Epilepsy,7/7/14 12:28
1866,105,UCB,Regional & Specialty Pharma,247,Vimpat,lacosamide,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-09,Sep-08,Mar-22,Mar-22,9,Anti-convulsants,5,Epilepsy,12,Central Nervous System,2,ROW,Sales,22.23197444,49.01592797,83.42622225,106.6775201,128.8189165,148.4737615,165.6850311,180.2614891,193.3675523,204.8621306,214.9376504,223.8235272,8.211924776,1506,Epilepsy,7/7/14 12:28
1866,105,UCB,Regional & Specialty Pharma,247,Vimpat,lacosamide,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-09,Sep-08,Mar-22,Mar-22,9,Anti-convulsants,5,Epilepsy,12,Central Nervous System,2,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,Epilepsy,7/7/14 12:28
1866,105,UCB,Regional & Specialty Pharma,247,Vimpat,lacosamide,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-09,Sep-08,Mar-22,Mar-22,9,Anti-convulsants,5,Epilepsy,12,Central Nervous System,2,US,Sales,41.68495208,127.1764618,219.6890519,322.6031029,417.0014409,493.283488,563.6372088,623.4729315,676.4972411,723.3241338,764.3544407,800.4889073,9.763927908,1506,Epilepsy,7/7/14 12:28
1869,23,Boehringer Ingelheim,Large Pharma,1127,Viramune,nevirapine,Small Molecule (Chemical),Launched,In-House,Jul-96,Jul-98,May-12,Dec-12,91,NNRTIs,32,HIV,7,Anti-infectives,2,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,HIV,7/7/14 12:28
1869,23,Boehringer Ingelheim,Large Pharma,1127,Viramune,nevirapine,Small Molecule (Chemical),Launched,In-House,Jul-96,Jul-98,May-12,Dec-12,91,NNRTIs,32,HIV,7,Anti-infectives,2,Global,Sales,289.0156678,244.2887612,230.1548715,122.0043806,78.30546539,54.42657107,42.48712391,36.51740033,33.53253854,32.04010765,31.2938922,30.92078448,-12.43082428,1260,HIV,7/7/14 12:28
1869,23,Boehringer Ingelheim,Large Pharma,1127,Viramune,nevirapine,Small Molecule (Chemical),Launched,In-House,Jul-96,Jul-98,May-12,Dec-12,91,NNRTIs,32,HIV,7,Anti-infectives,2,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,HIV,7/7/14 12:28
1869,23,Boehringer Ingelheim,Large Pharma,1127,Viramune,nevirapine,Small Molecule (Chemical),Launched,In-House,Jul-96,Jul-98,May-12,Dec-12,91,NNRTIs,32,HIV,7,Anti-infectives,2,ROW,Sales,147.2868307,127.1764618,125.1393334,70.68992294,49.24954636,37.35349272,31.4054659,28.43145249,26.94444579,26.20094243,25.82919076,25.64331492,-8.901690815,1260,HIV,7/7/14 12:28
1869,23,Boehringer Ingelheim,Large Pharma,1127,Viramune,nevirapine,Small Molecule (Chemical),Launched,In-House,Jul-96,Jul-98,May-12,Dec-12,91,NNRTIs,32,HIV,7,Anti-infectives,2,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,HIV,7/7/14 12:28
1869,23,Boehringer Ingelheim,Large Pharma,1127,Viramune,nevirapine,Small Molecule (Chemical),Launched,In-House,Jul-96,Jul-98,May-12,Dec-12,91,NNRTIs,32,HIV,7,Anti-infectives,2,US,Sales,141.7288371,117.1122995,105.0155381,51.3144577,29.05591903,17.07307835,11.08165801,8.085947842,6.588092757,5.839165215,5.464701444,5.277469558,-21.62631521,1260,HIV,7/7/14 12:28
1870,45,Gilead,Regional & Specialty Pharma,1515,Viread,tenofovir,Small Molecule (Chemical),Launched,Licensed (Development),Nov-01,Nov-01,Dec-17,Jul-18,104,NRTIs,32,HIV,7,Anti-infectives,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,HIV and Hepatitis B,7/7/14 12:28
1870,45,Gilead,Regional & Specialty Pharma,1515,Viread,tenofovir,Small Molecule (Chemical),Launched,Licensed (Development),Nov-01,Nov-01,Dec-17,Jul-18,104,NRTIs,32,HIV,7,Anti-infectives,6,Global,Sales,668,732.24,737.87,848.7,959,972,979,981,963.6183075,593.1254093,370.2845647,293.047089,-15.57994766,1261,HIV and Hepatitis B,7/7/14 12:28
1870,45,Gilead,Regional & Specialty Pharma,1515,Viread,tenofovir,Small Molecule (Chemical),Launched,Licensed (Development),Nov-01,Nov-01,Dec-17,Jul-18,104,NRTIs,32,HIV,7,Anti-infectives,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,HIV and Hepatitis B,7/7/14 12:28
1870,45,Gilead,Regional & Specialty Pharma,1515,Viread,tenofovir,Small Molecule (Chemical),Launched,Licensed (Development),Nov-01,Nov-01,Dec-17,Jul-18,104,NRTIs,32,HIV,7,Anti-infectives,6,ROW,Sales,378,412.45,413.13,460.77,531,541,547,550,551.59,455.7782625,269.820995,215.729844,-12.07414793,1261,HIV and Hepatitis B,7/7/14 12:28
1870,45,Gilead,Regional & Specialty Pharma,1515,Viread,tenofovir,Small Molecule (Chemical),Launched,Licensed (Development),Nov-01,Nov-01,Dec-17,Jul-18,104,NRTIs,32,HIV,7,Anti-infectives,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,HIV and Hepatitis B,7/7/14 12:28
1870,45,Gilead,Regional & Specialty Pharma,1515,Viread,tenofovir,Small Molecule (Chemical),Launched,Licensed (Development),Nov-01,Nov-01,Dec-17,Jul-18,104,NRTIs,32,HIV,7,Anti-infectives,6,US,Sales,290,319.79,324.74,387.93,428,431,432,431,412.0283075,137.3471468,100.4635697,77.317245,-21.68709488,1261,HIV and Hepatitis B,7/7/14 12:28
1871,19,Bayer,Large Pharma,704,Visanne,progestogen dienogest,Small Molecule (Chemical),Launched,Corporate Acquisition,,May-10,N/A,Mar-27,86,Other Womens Health,13,Other Women's Health Disorders,2,Genitourinary,2,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,Endometriosis,7/7/14 12:28
1871,19,Bayer,Large Pharma,704,Visanne,progestogen dienogest,Small Molecule (Chemical),Launched,Corporate Acquisition,,May-10,N/A,Mar-27,86,Other Womens Health,13,Other Women's Health Disorders,2,Genitourinary,2,Global,Sales,0,21.19289508,67.45340015,95.30965193,116.0290172,129.842404,139.3334924,145.5331304,149.8880419,152.8558243,154.8709704,156.2554154,4.343861548,1262,Endometriosis,7/7/14 12:28
1871,19,Bayer,Large Pharma,704,Visanne,progestogen dienogest,Small Molecule (Chemical),Launched,Corporate Acquisition,,May-10,N/A,Mar-27,86,Other Womens Health,13,Other Women's Health Disorders,2,Genitourinary,2,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,Endometriosis,7/7/14 12:28
1871,19,Bayer,Large Pharma,704,Visanne,progestogen dienogest,Small Molecule (Chemical),Launched,Corporate Acquisition,,May-10,N/A,Mar-27,86,Other Womens Health,13,Other Women's Health Disorders,2,Genitourinary,2,ROW,Sales,0,21.19289508,67.45340015,95.30965193,116.0290172,129.842404,139.3334924,145.5331304,149.8880419,152.8558243,154.8709704,156.2554154,4.343861548,1262,Endometriosis,7/7/14 12:28
1871,19,Bayer,Large Pharma,704,Visanne,progestogen dienogest,Small Molecule (Chemical),Launched,Corporate Acquisition,,May-10,N/A,Mar-27,86,Other Womens Health,13,Other Women's Health Disorders,2,Genitourinary,2,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,Endometriosis,7/7/14 12:28
1871,19,Bayer,Large Pharma,704,Visanne,progestogen dienogest,Small Molecule (Chemical),Launched,Corporate Acquisition,,May-10,N/A,Mar-27,86,Other Womens Health,13,Other Women's Health Disorders,2,Genitourinary,2,US,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,Endometriosis,7/7/14 12:28
1872,67,Novartis,Large Pharma,559,Visudyne,verteporfin,Small Molecule (Chemical),Launched,Licensed (Development),Apr-00,Mar-00,N/A,N/A,29,Wet AMD Treatments,30,AMD,4,Ophthalmology,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,AMD,7/7/14 12:28
1872,67,Novartis,Large Pharma,559,Visudyne,verteporfin,Small Molecule (Chemical),Launched,Licensed (Development),Apr-00,Mar-00,N/A,N/A,29,Wet AMD Treatments,30,AMD,4,Ophthalmology,6,Global,Sales,105.657,68,69.3,68,67.09,66.453,66.0071,65.69497,65.476479,65.3235353,65.21647471,65.1415323,-0.420152727,1263,AMD,7/7/14 12:28
1872,67,Novartis,Large Pharma,559,Visudyne,verteporfin,Small Molecule (Chemical),Launched,Licensed (Development),Apr-00,Mar-00,N/A,N/A,29,Wet AMD Treatments,30,AMD,4,Ophthalmology,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,AMD,7/7/14 12:28
1872,67,Novartis,Large Pharma,559,Visudyne,verteporfin,Small Molecule (Chemical),Launched,Licensed (Development),Apr-00,Mar-00,N/A,N/A,29,Wet AMD Treatments,30,AMD,4,Ophthalmology,6,ROW,Sales,74.848,68,69.3,68,67.09,66.453,66.0071,65.69497,65.476479,65.3235353,65.21647471,65.1415323,-0.420152727,1263,AMD,7/7/14 12:28
1872,67,Novartis,Large Pharma,559,Visudyne,verteporfin,Small Molecule (Chemical),Launched,Licensed (Development),Apr-00,Mar-00,N/A,N/A,29,Wet AMD Treatments,30,AMD,4,Ophthalmology,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,AMD,7/7/14 12:28
1872,67,Novartis,Large Pharma,559,Visudyne,verteporfin,Small Molecule (Chemical),Launched,Licensed (Development),Apr-00,Mar-00,N/A,N/A,29,Wet AMD Treatments,30,AMD,4,Ophthalmology,6,US,Sales,30.809,0,0,0,0,0,0,0,0,0,0,0,0,1263,AMD,7/7/14 12:28
1873,76,Pfizer,Large Pharma,3664,Viviant,bazedoxifene,Small Molecule (Chemical),Launched,Corporate Acquisition,Mar-11,Feb-10,N/A,N/A,119,Hormonal Osteoporosis Treatments,9,Osteoporosis,13,Musculoskeletal / Pain,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,328,Osteoporosis ,7/7/14 12:28
1873,76,Pfizer,Large Pharma,3664,Viviant,bazedoxifene,Small Molecule (Chemical),Launched,Corporate Acquisition,Mar-11,Feb-10,N/A,N/A,119,Hormonal Osteoporosis Treatments,9,Osteoporosis,13,Musculoskeletal / Pain,6,Global,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,328,Osteoporosis ,7/7/14 12:28
1873,76,Pfizer,Large Pharma,3664,Viviant,bazedoxifene,Small Molecule (Chemical),Launched,Corporate Acquisition,Mar-11,Feb-10,N/A,N/A,119,Hormonal Osteoporosis Treatments,9,Osteoporosis,13,Musculoskeletal / Pain,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,328,Osteoporosis ,7/7/14 12:28
1873,76,Pfizer,Large Pharma,3664,Viviant,bazedoxifene,Small Molecule (Chemical),Launched,Corporate Acquisition,Mar-11,Feb-10,N/A,N/A,119,Hormonal Osteoporosis Treatments,9,Osteoporosis,13,Musculoskeletal / Pain,6,ROW,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,328,Osteoporosis ,7/7/14 12:28
1873,76,Pfizer,Large Pharma,3664,Viviant,bazedoxifene,Small Molecule (Chemical),Launched,Corporate Acquisition,Mar-11,Feb-10,N/A,N/A,119,Hormonal Osteoporosis Treatments,9,Osteoporosis,13,Musculoskeletal / Pain,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,328,Osteoporosis ,7/7/14 12:28
1873,76,Pfizer,Large Pharma,3664,Viviant,bazedoxifene,Small Molecule (Chemical),Launched,Corporate Acquisition,Mar-11,Feb-10,N/A,N/A,119,Hormonal Osteoporosis Treatments,9,Osteoporosis,13,Musculoskeletal / Pain,6,US,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,328,Osteoporosis ,7/7/14 12:28
1874,788,Alkermes,Small Biotech,1289,Vivitrol,naltrexone depot,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-06,,May-17,N/A,15,Alcohol Dependence Treatments,16,Addictions,12,Central Nervous System,6,Global,Sales,20.2,28.9,41.2,58,77,90.6,103.288,114.6672,82.25484,41.92971552,32.08973123,22.1163936,-16.32351149,1264,Alcohol Addiction,7/7/14 12:28
1874,788,Alkermes,Small Biotech,1289,Vivitrol,naltrexone depot,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-06,,May-17,N/A,15,Alcohol Dependence Treatments,16,Addictions,12,Central Nervous System,6,ROW,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,Alcohol Addiction,7/7/14 12:28
1874,788,Alkermes,Small Biotech,1289,Vivitrol,naltrexone depot,Small Molecule (Chemical),Launched,Corporate Acquisition,Jun-06,,May-17,N/A,15,Alcohol Dependence Treatments,16,Addictions,12,Central Nervous System,6,US,Sales,20.2,28.9,41.2,58,77,90.6,103.288,114.6672,82.25484,41.92971552,32.08973123,22.1163936,-16.32351149,1264,Alcohol Addiction,7/7/14 12:28
1875,46,GlaxoSmithKline,Large Pharma,922,Volibris,ambrisentan,Small Molecule (Chemical),Launched,Licensed (Development),,Jun-08,N/A,Jun-18,152,Pulmonary Hypertension Treatments,35,Hypertension,10,Cardiovasculars,4,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,Pulmonary Hypertension,7/7/14 12:28
1875,46,GlaxoSmithKline,Large Pharma,922,Volibris,ambrisentan,Small Molecule (Chemical),Launched,Licensed (Development),,Jun-08,N/A,Jun-18,152,Pulmonary Hypertension Treatments,35,Hypertension,10,Cardiovasculars,4,Global,Sales,29.6259721,71.07000267,155.5085289,201.298667,229.8218621,237.0454603,245.6472392,263.6919138,282.7139148,244.5087657,141.5880565,107.5449185,-10.2807664,1339,Pulmonary Hypertension,7/7/14 12:28
1875,46,GlaxoSmithKline,Large Pharma,922,Volibris,ambrisentan,Small Molecule (Chemical),Launched,Licensed (Development),,Jun-08,N/A,Jun-18,152,Pulmonary Hypertension Treatments,35,Hypertension,10,Cardiovasculars,4,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,Pulmonary Hypertension,7/7/14 12:28
1875,46,GlaxoSmithKline,Large Pharma,922,Volibris,ambrisentan,Small Molecule (Chemical),Launched,Licensed (Development),,Jun-08,N/A,Jun-18,152,Pulmonary Hypertension Treatments,35,Hypertension,10,Cardiovasculars,4,ROW,Sales,29.6259721,71.07000267,155.5085289,201.298667,229.8218621,237.0454603,245.6472392,263.6919138,282.7139148,244.5087657,141.5880565,107.5449185,-10.2807664,1339,Pulmonary Hypertension,7/7/14 12:28
1875,46,GlaxoSmithKline,Large Pharma,922,Volibris,ambrisentan,Small Molecule (Chemical),Launched,Licensed (Development),,Jun-08,N/A,Jun-18,152,Pulmonary Hypertension Treatments,35,Hypertension,10,Cardiovasculars,4,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,Pulmonary Hypertension,7/7/14 12:28
1875,46,GlaxoSmithKline,Large Pharma,922,Volibris,ambrisentan,Small Molecule (Chemical),Launched,Licensed (Development),,Jun-08,N/A,Jun-18,152,Pulmonary Hypertension Treatments,35,Hypertension,10,Cardiovasculars,4,US,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,Pulmonary Hypertension,7/7/14 12:28
1877,40,Endo Health Solutions,Regional & Specialty Pharma,2325,Voltaren Gel,diclofenac sodium gel,Small Molecule (Chemical),Launched,Licensed (Marketed),Mar-08,,Jun-14,,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,Osteoarthritis Pain,7/7/14 12:28
1877,40,Endo Health Solutions,Regional & Specialty Pharma,2325,Voltaren Gel,diclofenac sodium gel,Small Molecule (Chemical),Launched,Licensed (Marketed),Mar-08,,Jun-14,,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,Global,Sales,79,104.94,142.7,117.6,171,144.61413,71.9055225,55.3895163,45.69683628,38.54103444,33.09919571,29.18408011,-22.32035395,1266,Osteoarthritis Pain,7/7/14 12:28
1877,40,Endo Health Solutions,Regional & Specialty Pharma,2325,Voltaren Gel,diclofenac sodium gel,Small Molecule (Chemical),Launched,Licensed (Marketed),Mar-08,,Jun-14,,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,Osteoarthritis Pain,7/7/14 12:28
1877,40,Endo Health Solutions,Regional & Specialty Pharma,2325,Voltaren Gel,diclofenac sodium gel,Small Molecule (Chemical),Launched,Licensed (Marketed),Mar-08,,Jun-14,,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,ROW,Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,Osteoarthritis Pain,7/7/14 12:28
1877,40,Endo Health Solutions,Regional & Specialty Pharma,2325,Voltaren Gel,diclofenac sodium gel,Small Molecule (Chemical),Launched,Licensed (Marketed),Mar-08,,Jun-14,,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,Osteoarthritis Pain,7/7/14 12:28
1877,40,Endo Health Solutions,Regional & Specialty Pharma,2325,Voltaren Gel,diclofenac sodium gel,Small Molecule (Chemical),Launched,Licensed (Marketed),Mar-08,,Jun-14,,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,US,Sales,79,104.94,142.7,117.6,171,144.61413,71.9055225,55.3895163,45.69683628,38.54103444,33.09919571,29.18408011,-22.32035395,1266,Osteoarthritis Pain,7/7/14 12:28
1878,67,Novartis,Large Pharma,759,Voltaren,diclofenac,Small Molecule (Chemical),Launched,In-House,Jan-88,Jan-73,Expired,Expired,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,Global,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,Rheumatoid & Osteoarthritis,7/7/14 12:28
1878,67,Novartis,Large Pharma,759,Voltaren,diclofenac,Small Molecule (Chemical),Launched,In-House,Jan-88,Jan-73,Expired,Expired,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,Global,Sales,797,795.3,793.71,759,675,651.14475,631.1994563,615.920153,607.5939535,601.8248839,598.0008133,595.5863031,-1.772197996,1745,Rheumatoid & Osteoarthritis,7/7/14 12:28
1878,67,Novartis,Large Pharma,759,Voltaren,diclofenac,Small Molecule (Chemical),Launched,In-House,Jan-88,Jan-73,Expired,Expired,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,ROW,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,Rheumatoid & Osteoarthritis,7/7/14 12:28
1878,67,Novartis,Large Pharma,759,Voltaren,diclofenac,Small Molecule (Chemical),Launched,In-House,Jan-88,Jan-73,Expired,Expired,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,ROW,Sales,792,791,790.1,758,673,649.4605,629.8001125,614.5486928,606.3444161,600.6700773,596.9131459,594.5634157,-1.754677683,1745,Rheumatoid & Osteoarthritis,7/7/14 12:28
1878,67,Novartis,Large Pharma,759,Voltaren,diclofenac,Small Molecule (Chemical),Launched,In-House,Jan-88,Jan-73,Expired,Expired,23,NSAIDs,54,Pain,13,Musculoskeletal / Pain,6,US,Alliance Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,Rheumatoid & Osteoarthritis,7/7/14 12:28
